State,County,Date,AQI,AQI_cat,co,ozone,no2,so2,wind,temp,humid,pressure,no
Alabama,Jefferson,2022-01-02,24,Good,0.0385415,0.017824,1.9375,-0.021875,14.6482955,54.9958335,68.625,990.7625,0.409722
Alabama,Jefferson,2022-01-04,28,Good,0.114615,0.025353,7.397778,0.47563125,11.289583499999999,44.3466665,60.958333,1002.0558335000001,2.87
Alabama,Jefferson,2022-01-16,26,Good,0.1069445,0.025176,3.070833,0.19895825,20.4229165,38.7229165,67.458333,983.075,0.40833366666666665
Alabama,Jefferson,2022-01-19,32,Good,0.10972225000000001,0.031706,6.8514705,0.5941420000000001,12.2375,55.422917,55.166667,997.975,2.629798
Alabama,Jefferson,2022-02-03,31,Good,0.096875,0.019294,6.095238,0.054762000000000005,14.55,57.5958335,70.583333,992.4583335,1.4591356666666666
Alabama,Jefferson,2022-02-04,27,Good,0.1,0.025235,2.9505055000000002,-0.034835,11.477083499999999,34.8041665,69.208333,1002.679167,0.8591583333333334
Alabama,Jefferson,2022-02-08,35,Good,0.2994138333333333,0.016941,15.912554,0.114137,7.356249999999999,42.445833,45.625,1001.1458335,20.15268766666667
Alabama,Jefferson,2022-02-13,36,Good,0.12013883333333333,0.029294,4.302083,0.00416675,10.314583500000001,37.758333,41.5,1003.089583,1.029167
Alabama,Jefferson,2022-02-18,31,Good,0.13888883333333332,0.022,5.5354165,-0.005208500000000001,10.36875,38.395832999999996,60.625,1001.316667,0.7895829999999999
Alabama,Jefferson,2022-02-19,38,Good,0.2125,0.020118,12.693750000000001,-1.734723475976807e-18,7.166667,41.854166500000005,47.041667,1006.23125,8.325
Alabama,Jefferson,2022-03-03,84,Moderate,0.5619913333333334,0.0350354,26.0675,1.1971725,6.8604164999999995,59.6875,39.791667,1000.5708334999999,54.5925
Alabama,Jefferson,2022-03-04,101,Unhealthy for Sensitive Groups,0.38150724999999996,0.0480178,17.972619,0.9075,7.8104165000000005,64.6291665,38.25,1002.15,37.4585715
Alabama,Jefferson,2022-03-07,35,Good,0.02395825,0.028110333333333334,3.1516669999999998,-0.04375,12.604583000000002,65.2854165,61.733333,996.0608335,2.09875
Alabama,Jefferson,2022-03-09,38,Good,0.06770849999999999,0.02699616666666667,4.8104165000000005,-0.05416675,13.8708335,47.650000000000006,64.958333,993.2,0.8812500000000001
Alabama,Jefferson,2022-03-10,44,Good,0.1064585,0.027,11.915625,0.005434750000000002,6.9875,53.4020835,53.416667,994.9604165,4.81875
Alabama,Jefferson,2022-03-12,43,Good,0.04479175,0.035235333333333334,2.0145835,-0.10416675,15.3355265,33.212500000000006,53.041667,1000.0020835,0.30625
Alabama,Jefferson,2022-03-13,46,Good,0.13437525,0.0297745,14.55,0.0375,7.9625,42.108333,37.458333,1007.43125,8.44375
Alabama,Jefferson,2022-03-16,40,Good,0.12782725,0.020304,18.7245835,0.035,13.0270835,57.6208335,66.833333,993.008333,12.281666666666666
Alabama,Jefferson,2022-03-18,35,Good,0.12655625,0.0310955,6.0708335,0.12458325,12.7354165,60.2895835,65.75,990.2791665,1.8333333333333333
Alabama,Jefferson,2022-03-19,41,Good,0.16458325,0.024803833333333334,7.168749999999999,-0.045833250000000006,12.1083335,52.875,53.416667,997.5020835,2.630555666666667
Alabama,Jefferson,2022-03-20,48,Good,0.27083325,0.030558833333333334,10.491666500000001,0.1104165,8.2083335,54.9125,46.708333,1002.7,13.355555666666667
Alabama,Jefferson,2022-03-23,43,Good,0.13314975,0.032049,6.0145835000000005,0.01127025000000001,14.04375,59.79375,58.625,988.270833,3.011356
Alabama,Jefferson,2022-03-25,44,Good,0.20520825,0.037823333333333334,8.2604165,-0.05833325,8.920833,54.9104165,45.458333,993.9458335,3.326389
Alabama,Jefferson,2022-03-26,45,Good,0.15625,0.037647,3.7312499999999997,-0.121875,10.1770835,55.395832999999996,41.5,995.6166665,0.43888900000000003
Alabama,Jefferson,2022-03-27,45,Good,0.18125,0.033196166666666665,5.841666999999999,-0.019791749999999997,7.139583,53.4645835,36.625,997.925,0.558333
Alabama,Jefferson,2022-03-30,58,Moderate,0.10534400000000001,0.0474805,3.6975545,0.16522,15.704167000000002,71.20833350000001,46.416667,987.120833,0.8989733333333333
Alabama,Jefferson,2022-04-01,42,Good,0.182705,0.026166833333333334,6.3875,-0.08333325,7.9041665000000005,52.5666665,47.666667,996.316667,0.8833333333333334
Alabama,Jefferson,2022-04-07,44,Good,0.14424416666666667,0.03914716666666667,5.0550595000000005,-0.023485,11.39375,58.4145835,46.666667,989.7604165,2.107738
Alabama,Jefferson,2022-04-08,36,Good,0.17152783333333332,0.033529500000000004,5.9583335,0.0458335,12.9333335,48.6729165,46.208333,992.04375,2.6361109999999996
Alabama,Jefferson,2022-04-09,44,Good,0.192361,0.029588166666666665,6.1020835,-0.010416750000000002,12.966666499999999,50.40625,43.166667,995.5395834999999,2.4638886666666666
Alabama,Jefferson,2022-04-10,80,Moderate,0.34444433333333335,0.0532255,9.1041665,0.6,11.189583500000001,61.202083,41.166667,996.2291665,12.15
Alabama,Jefferson,2022-04-11,44,Good,0.196558,0.031509833333333334,8.358333,0.34583325,10.7666665,62.054167,58.875,997.1708335000001,1.9047223333333334
Alabama,Jefferson,2022-04-14,44,Good,0.12750366666666668,0.027686166666666668,6.59386,-0.06299350000000001,10.4875,62.4625,54.958333,996.3583335000001,1.5987086666666666
Alabama,Jefferson,2022-04-15,61,Moderate,0.22986116666666667,0.04845083333333333,9.1125,0.09999999999999999,9.26875,66.1166665,27.6025645,997.4937500000001,10.110912666666668
Alabama,Jefferson,2022-04-18,37,Good,0.11875,0.030686166666666667,2.9666665,-0.2289855,9.868749999999999,57.86875,68.91666649999999,997.05,0.48194433333333336
Alabama,Jefferson,2022-04-19,50,Good,0.14791683333333333,0.031392333333333335,9.564582999999999,-0.08229149999999999,7.452083,51.977083500000006,48,1002.629167,2.698611
Alabama,Jefferson,2022-04-21,58,Moderate,0.228022,0.031960666666666665,10.156818,0.43705350000000004,7.33125,69.80625,51.6875,1005.25625,5.042550666666667
Alabama,Jefferson,2022-04-26,39,Good,0.11261433333333333,0.033235,3.1504165,-0.2541665,9.060417000000001,62.1645835,63.1041665,1001.664583,0.3325
Alabama,Jefferson,2022-04-27,54,Moderate,0.16914266666666666,0.03406866666666667,7.589394,0.044429250000000003,7.9395834999999995,60.0125,44.875,1000.7791665,3.089394
Alabama,Jefferson,2022-04-28,93,Moderate,0.3198763333333333,0.0388335,17.5757355,0.61839775,6.5916665000000005,64.6416665,49.625,998.0166665,13.536438
Alabama,Jefferson,2022-04-29,71,Moderate,0.2493055,0.048245166666666665,8.2291665,0.59791675,8.060416499999999,71.008333,49.041667,995.66875,2.9069446666666665
Alabama,Jefferson,2022-05-01,39,Good,0.16458333333333333,0.024990166666666667,5.15,0.22916675,8.477083499999999,72.804167,66.25,995.545833,1.3055553333333334
Alabama,Jefferson,2022-05-06,45,Good,0.15845966666666667,0.038039,4.400189,0.29851174999999996,11.425,71.7833335,57.895833499999995,986.9125,1.592298
Alabama,Jefferson,2022-05-07,37,Good,0.1458335,0.030206166666666666,1.6854165,0.2020835,9.0270835,63.458332999999996,62.416666500000005,988.8645835,0.16805533333333333
Alabama,Jefferson,2022-05-08,44,Good,0.17152783333333332,0.0352745,3.5520835,0.46041675,7.56875,65.8416665,57.4375,991.5625,0.547222
Alabama,Jefferson,2022-05-09,44,Good,0.19785366666666668,0.032255,5.4797345,0.208861,7.8833335,69.90625,53.333333499999995,997.0291665,1.0176770000000002
Alabama,Jefferson,2022-05-10,84,Moderate,0.18498683333333332,0.03278433333333333,10.099405,0.5041665,6.1395835000000005,72.8979165,51.875,1000.8416665,2.30377
Alabama,Jefferson,2022-05-12,84,Moderate,0.276698,0.042735333333333334,15.667361,0.3387255,6.293749999999999,78.277083,50.854166500000005,995.575,4.306481333333333
Alabama,Jefferson,2022-05-13,44,Good,0.15486116666666666,0.031215833333333335,5.8875,0.128125,7.04375,75.42916650000001,52.4375,994.30625,1.1208333333333333
Alabama,Jefferson,2022-05-17,84,Moderate,0.21232833333333334,0.037941333333333334,13.3970835,0.58645825,5.975,72.69791649999999,47.291667,995.554167,4.913333333333333
Alabama,Jefferson,2022-05-26,29,Good,0.0673325,0.0227255,5.0294645,0.15848225,11.9041665,68.5604165,79.45833350000001,993.5958335,1.3327383333333334
Alabama,Jefferson,2022-05-27,41,Good,0.12668666666666667,0.023882333333333332,4.212797999999999,0.06041675,8.279902,71.498407,60.7536765,992.210294,1.1166666666666667
Alabama,Jefferson,2022-05-28,47,Good,0.14915083333333334,0.027949500000000002,5.9997545,0.07075975,6.941421500000001,69.8536765,60.860294,993.1252455,2.032353
Alabama,Jefferson,2022-05-30,49,Good,0.14166666666666666,0.03581366666666667,4.5302085000000005,0.5039582499999999,7.9635415,79.2541665,57.4375,995.5020835,0.7006943333333334
Alabama,Jefferson,2022-05-31,71,Moderate,0.16663350000000002,0.032343,6.7909524999999995,0.058757750000000004,6.063750000000001,82.3929165,50.708333,996.69875,1.326349
Alabama,Jefferson,2022-06-04,48,Good,0.159375,0.0334,6.583333,0.23125,6.9125,73.575,55.25,989.358333,2.25
Alabama,Jefferson,2022-06-09,39,Good,0.11610216666666667,0.025121833333333333,5.154577,0.04057,11.0661185,75.1757675,71.58114,993.475329,1.174676
Alabama,Jefferson,2022-06-10,51,Moderate,0.1841668,0.0311014,10.977083499999999,0.15657366666666667,10.2395835,72.60416649999999,64.875,992.8291664999999,7.561111
Alabama,Jefferson,2022-06-11,74,Moderate,0.29375025,0.0240824,10.258333,0.12708350000000002,19.420833,77.904167,55.416667,990.191667,5.520833
Alabama,Jefferson,2022-06-16,105,Unhealthy for Sensitive Groups,0.22657583333333334,0.037402000000000005,11.607966000000001,0.31284325,12.304166500000001,84.55,58,998.2125,4.498693
Alabama,Jefferson,2022-06-18,67,Moderate,0.17152766666666666,0.04452933333333333,4.3625,0.2875,16.4416665,79.8625,61.416667000000004,994.76875,2.7138886666666666
Alabama,Jefferson,2022-06-19,50,Good,0.10555533333333333,0.033979,4.8166665,0.6229165,11.8,76.9125,48.895833499999995,997.7083335,0.29027766666666666
Alabama,Jefferson,2022-06-20,71,Moderate,0.22097250000000002,0.0350234,15.7916665,2.3364582499999997,6.3125,73.04791700000001,61.3125,999.625,1.3
Alabama,Jefferson,2022-06-23,67,Moderate,0.2305555,0.037205833333333334,7.499185000000001,0.3625,7.9083334999999995,85.16458349999999,58.270833,992.091667,2.012137666666667
Alabama,Jefferson,2022-06-24,100,Moderate,0.1790015,0.043470499999999995,10.591856,0.429505,8.2979165,83.74375,49.354166500000005,992.7083335,1.1875
Alabama,Jefferson,2022-06-28,71,Moderate,0.11563866666666667,0.0431646,4.9295835,0.19062500000000002,8.8375,78.5354165,60.229167000000004,998.2791669999999,0.4575
Alabama,Jefferson,2022-06-30,46,Good,0.1486475,0.0336945,8.010636,0.15208325,9.01875,79.20625000000001,67.041667,999.6729170000001,1.921199
Arizona,Maricopa,2022-01-01,150,Unhealthy for Sensitive Groups,0.202737,0.03579547619047619,6.513888666666666,0.004166666666666667,6.577083272727273,50.166667,49.041667,976.395833,0.125
Arizona,Maricopa,2022-01-02,136,Unhealthy for Sensitive Groups,0.390242125,0.027532285714285714,18.259027833333334,0.25138900000000003,2.6795454545454547,44.041667,48.958333,985.129167,11.054167
Arizona,Maricopa,2022-01-03,129,Unhealthy for Sensitive Groups,0.599285625,0.021764318181818183,23.4496845,0.7669641666666667,2.0017045,48.125,51.25,981.0125,31.791667
Arizona,Maricopa,2022-01-04,119,Unhealthy for Sensitive Groups,0.5315001874999999,0.01968440909090909,24.150258833333332,0.5578761666666667,1.7067523636363637,50.041667,52.208333,980.691667,18.980952
Arizona,Maricopa,2022-01-05,100,Moderate,0.6420951874999999,0.016996636363636363,24.349999833333335,0.7597223333333333,1.6285985,50.208333,57.291667,978.091667,26.933333
Arizona,Maricopa,2022-01-07,122,Unhealthy for Sensitive Groups,0.7099120625,0.020921727272727272,25.175936166666666,0.7784723333333333,1.698871909090909,54.916667,58.875,972.241667,23.375
Arizona,Maricopa,2022-01-08,133,Unhealthy for Sensitive Groups,0.579278625,0.024096227272727273,21.947222166666666,0.5125,1.9952651363636364,54.958333,58.083333,974.845833,8.745833
Arizona,Maricopa,2022-01-09,143,Unhealthy for Sensitive Groups,0.5487448125,0.03356422727272727,19.436805666666668,0.28541666666666665,2.773295409090909,56.458333,51.375,983.975,11.25
Arizona,Maricopa,2022-01-10,154,Unhealthy,0.366587125,0.03805086363636364,18.377327166666667,0.48263883333333335,5.327635090909091,59.916667,35.5,985.920833,20.381818
Arizona,Maricopa,2022-01-11,133,Unhealthy for Sensitive Groups,0.40106318750000003,0.027115217391304347,21.659216999999998,0.37340416666666665,3.223863636363636,58.375,37.875,984.475,12.970833
Arizona,Maricopa,2022-01-12,115,Unhealthy for Sensitive Groups,0.6442759375,0.02155882608695652,29.935732166666668,0.8277776666666667,1.9497859545454546,53.458333,44.333333,984.179167,36.0375
Arizona,Maricopa,2022-01-13,119,Unhealthy for Sensitive Groups,0.68219925,0.019358,28.145138833333334,0.8986111666666666,1.603269090909091,55.291667,44,981.341667,24.783333
Arizona,Maricopa,2022-01-14,112,Unhealthy for Sensitive Groups,0.6336236875,0.02354991304347826,26.915972166666666,0.6736111666666666,1.9454545454545455,58.458333,41.875,978.595833,13.1875
Arizona,Maricopa,2022-01-15,159,Unhealthy,0.4515416875,0.03399495652173913,18.3791665,0.1506945,4.342803136363636,60.208333,28,981.583333,5.391667
Arizona,Maricopa,2022-01-16,150,Unhealthy for Sensitive Groups,0.5006120625,0.027672565217391306,21.333333166666666,0.4902778333333333,2.2920454545454545,56.25,37.333333,977.7375,18.104167
Arizona,Maricopa,2022-01-17,143,Unhealthy for Sensitive Groups,0.6374191874999999,0.026135565217391302,25.440277666666667,0.6083333333333333,1.6642045909090908,56.791667,40.916667,976.575,16.566667
Arizona,Maricopa,2022-01-18,133,Unhealthy for Sensitive Groups,0.5035898125,0.026130521739130434,23.698803333333334,0.29533716666666665,1.7214015,58.458333,47.041667,975.495833,8.838095
Arizona,Maricopa,2022-01-19,140,Unhealthy for Sensitive Groups,0.444894375,0.02426008695652174,21.468418,0.36388883333333333,1.665771409090909,57.833333,57.125,977.716667,13.65
Arizona,Maricopa,2022-01-20,133,Unhealthy for Sensitive Groups,0.542218875,0.025915565217391304,24.8953375,0.5648248333333333,2.0234848636363636,56.583333,52.75,980.575,19.529167
Arizona,Maricopa,2022-01-21,151,Unhealthy,0.3928490625,0.030399,22.5036615,0.29861116666666665,2.271590909090909,56.25,39.583333,974.820833,8.304167
Arizona,Maricopa,2022-01-22,147,Unhealthy for Sensitive Groups,0.37011975,0.03637347826086956,16.470833333333335,0.4354166666666666,4.385984818181818,57.291667,44.166667,973.883333,9.270833
Arizona,Maricopa,2022-01-23,126,Unhealthy for Sensitive Groups,0.2541354375,0.027713565217391305,12.771527833333334,0.08263883333333333,2.800189409090909,58.291667,53.125,977.7875,2.108333
Arizona,Maricopa,2022-01-24,150,Unhealthy for Sensitive Groups,0.4311449375,0.023069,21.143417833333334,0.488988,1.9299241818181818,54.791667,52.708333,975.3875,8.636364
Arizona,Maricopa,2022-01-25,154,Unhealthy,0.3959379375,0.028618913043478262,20.142866166666668,0.2561205,2.6094696818181817,54.708333,46.791667,973.791667,3.975
Arizona,Maricopa,2022-01-26,161,Unhealthy,0.4011054375,0.03027021739130435,22.207133666666667,0.4847221666666667,2.417424090909091,53.25,40.583333,978.441667,13.791667
Arizona,Maricopa,2022-01-27,156,Unhealthy,0.4221984375,0.03460108695652174,23.820673833333334,0.520139,2.4784091363636365,53.166667,37.625,980.683333,15.9625
Arizona,Maricopa,2022-01-28,187,Unhealthy,0.25509375,0.0396905652173913,15.069444333333333,-0.023805333333333335,6.617234863636364,58.583333,18.541667,984.866667,0.195833
Arizona,Maricopa,2022-01-29,179,Unhealthy,0.34248175,0.036895,17.054166666666667,0.07430566666666667,3.8628786818181817,62.208333,20.791667,978.879167,0.545833
Arizona,Maricopa,2022-01-30,187,Unhealthy,0.3839765,0.03219691304347826,16.0631945,0.13888883333333332,2.4679925,62.333333,26.625,976.65,1.866667
Arizona,Maricopa,2022-01-31,185,Unhealthy,0.4652694375,0.025703608695652174,24.180061333333335,0.37219633333333335,1.9000000454545454,57.041667,34.041667,976.225,4.752381
Arizona,Maricopa,2022-02-17,44,Good,0.266591125,0.02848752380952381,17.007638833333335,0.014583249999999999,2.257855727272727,55.833333,36.833333,980.958333,3.829167
Arizona,Maricopa,2022-02-23,41,Good,0.1769056875,0.03142290476190476,8.447601166666667,-6.901666666666665e-4,4.825378818181818,49.416667,65.791667,972.6875,0.235
Arizona,Maricopa,2022-02-24,44,Good,0.31611875,0.028269954545454546,17.925211333333333,0.025694500000000002,1.5677783636363636,46.625,61.166667,981.004167,7.108333
Arizona,Maricopa,2022-02-27,49,Good,0.2980338125,0.03353468181818182,17.790972166666666,0.06875,2.8393939545454545,57.583333,26.708333,983.108333,3.995833
Arizona,Maricopa,2022-03-03,77,Moderate,0.374341875,0.04805618181818182,19.6060085,0.1868055,2.9215909545454544,71.958333,25.541667,971.470833,4.225
Arizona,Maricopa,2022-03-05,45,Good,0.18153125,0.04354009090909091,6.820138666666667,-0.0027778333333333335,5.694886363636364,60.458333,45.541667,973.6,0.45
Arizona,Maricopa,2022-03-06,48,Good,0.2155313125,0.034668363636363636,9.0319445,-0.0180555,2.819128772727273,53.916667,38.541667,978.791667,0.7375
Arizona,Maricopa,2022-03-08,49,Good,0.2493793125,0.03333422727272727,16.430952333333334,0.021243166666666667,2.645899090909091,55.083333,25.291667,976.475,1.516667
Arizona,Maricopa,2022-03-11,58,Moderate,0.25889493750000003,0.03881277272727273,15.761111166666666,-0.020138833333333335,3.1077653181818183,57,24.75,981.025,0.733333
Arizona,Maricopa,2022-03-12,58,Moderate,0.4008385,0.03436636363636364,20.959722166666666,0.14771816666666668,2.495616863636364,60.041667,24.333333,979.754167,5.75
Arizona,Maricopa,2022-03-14,77,Moderate,0.377541125,0.037256727272727275,23.4154645,0.13836466666666666,2.1203685,65.958333,23.541667,979.070833,2.204762
Arizona,Maricopa,2022-03-15,74,Moderate,0.431217375,0.03929422727272727,24.600926333333334,0.1444265,2.147159136363636,68.375,27.25,977.616667,7.845833
Arizona,Maricopa,2022-03-17,51,Moderate,0.2725973125,0.03616631818181818,15.063826,0.0381945,3.312878909090909,69.708333,21.25,974.729167,1.654167
Arizona,Maricopa,2022-03-19,64,Moderate,0.45099225,0.03833695454545454,20.339583333333334,0.1430555,2.3668559545454544,68.083333,23.083333,972.979167,2.716667
Arizona,Maricopa,2022-03-23,50,Good,0.2558408125,0.03708831818181818,12.975634,0.006250000000000001,4.536231909090909,70.208333,13.041667,979.345833,1.016667
Arizona,Maricopa,2022-03-24,64,Moderate,0.3932929375,0.036358272727272725,21.769867333333334,0.12222233333333334,2.2198863636363635,69.125,18.375,976.466667,2.8375
Arizona,Maricopa,2022-03-26,61,Moderate,0.5327213125,0.034033666666666663,22.34375,0.2576388333333333,2.0032197727272725,76.041667,23.666667,970.870833,5.079167
Arizona,Maricopa,2022-03-30,50,Good,0.29935,0.03526345454545454,15.122222166666667,0.058333333333333334,2.8935605454545454,66.75,41.333333,971.925,0.885714
Arizona,Maricopa,2022-03-31,61,Moderate,0.28130218749999997,0.03956008695652174,15.4960225,0.07291666666666667,2.461174318181818,71.083333,33.583333,968.341667,0.808333
Arizona,Maricopa,2022-04-01,71,Moderate,0.35121575,0.039406565217391304,18.7354165,0.2131945,1.964393909090909,72.916667,30.416667,969.508333,2.225
Arizona,Maricopa,2022-04-02,54,Moderate,0.3350311875,0.03709465217391304,12.125694666666668,0.10069449999999999,2.8276514545454545,75.291667,27.041667,972.6375,1.975
Arizona,Maricopa,2022-04-03,47,Good,0.286309875,0.035572869565217394,9.227083333333333,0.06041666666666667,2.6439393181818183,73.875,28,969.2375,0.225
Arizona,Maricopa,2022-04-05,74,Moderate,0.275296375,0.04274165217391304,12.4441205,0.158535,3.802840818181818,78.458333,28.125,969.533333,0.670833
Arizona,Maricopa,2022-04-06,58,Moderate,0.24127075,0.044514,14.7972525,0.12569450000000001,3.296780272727273,81.208333,18.291667,973.941667,2.329167
Arizona,Maricopa,2022-04-14,80,Moderate,0.28755631249999997,0.04134260869565218,19.813257666666665,0.0625,2.2554496363636365,67.166667,18.041667,972.154167,2.616667
Arizona,Maricopa,2022-04-17,74,Moderate,0.242263,0.0400025652173913,13.176389,0.0555555,1.9731061363636364,76,20.708333,974.504167,1.404167
Arizona,Maricopa,2022-04-18,97,Moderate,0.35607,0.042946391304347825,20.40489133333333,0.15277783333333333,2.4960227272727273,77.875,20.958333,971.2,2.05
Arizona,Maricopa,2022-04-23,74,Moderate,0.177286375,0.04565978260869565,8.325694333333333,-6.944999999999999e-4,3.0492424545454546,70.708333,21.25,972.058333,0.404167
Arizona,Maricopa,2022-04-24,67,Moderate,0.1993803125,0.04385644,9.577777666666666,-0.0069445,3.3035985,73.333333,13.875,972.216667,0.016667
Arizona,Maricopa,2022-04-25,112,Unhealthy for Sensitive Groups,0.298911,0.051328,22.361479,0.21521733333333334,2.7770833636363634,75.041667,16.375,973.2,1.704167
Arizona,Maricopa,2022-04-26,119,Unhealthy for Sensitive Groups,0.3552285,0.049266,21.926602833333334,0.29099366666666665,3.1530302727272725,79.958333,17.791667,969.945833,1.545455
Arizona,Maricopa,2022-04-27,84,Moderate,0.26132325,0.04358682608695652,15.520048333333333,0.09513883333333334,3.4824792272727274,80.25,15.333333,969.308333,0.5375
Arizona,Maricopa,2022-04-28,77,Moderate,0.2314200625,0.04605021739130435,12.109722166666666,0.0743055,4.2619490454545454,79.083333,17.333333,968.316667,0.408333
Arizona,Maricopa,2022-04-29,122,Unhealthy for Sensitive Groups,0.2262081875,0.05246017391304348,11.8891305,0.056584833333333334,3.2289016363636365,78.125,20.5,970.145833,0.671429
Arizona,Maricopa,2022-04-30,105,Unhealthy for Sensitive Groups,0.2990103125,0.047176521739130436,15.653472166666667,0.09722216666666667,2.7372835454545457,79.375,16.375,968.229167,0.35
Arizona,Maricopa,2022-05-01,87,Moderate,0.2852005,0.05276978260869565,9.344444666666668,0.08055566666666666,5.274090909090909,81,15.375,965.4,0.179167
Arizona,Maricopa,2022-05-02,90,Moderate,0.25006525,0.04486952173913043,13.664358,0.05,2.615909136363636,80.541667,18.875,968.966667,0.322727
Arizona,Maricopa,2022-05-03,74,Moderate,0.2269895,0.046531913043478264,11.8284725,0.07372333333333334,3.932197,80.458333,22.666667,968.045833,0.5375
Arizona,Maricopa,2022-05-04,71,Moderate,0.2108321875,0.04193086956521739,12.9439395,0.07154916666666666,3.3647726363636363,79.875,17.75,969.604167,0.758333
Arizona,Maricopa,2022-05-05,100,Moderate,0.24535425,0.04409752173913043,17.3194445,0.10416666666666667,2.5663961363636365,81.666667,17.083333,971.991667,1.754167
Arizona,Maricopa,2022-05-06,122,Unhealthy for Sensitive Groups,0.3314350625,0.04775704347826087,20.8700125,0.19399349999999999,2.596590909090909,84.083333,16.958333,970.916667,1.245833
Arizona,Maricopa,2022-05-07,74,Moderate,0.2603285625,0.045933521739130435,11.0305555,0.14650983333333334,4.754734772727272,86.416667,15.041667,966.820833,0.533333
Arizona,Maricopa,2022-05-09,77,Moderate,0.20320825,0.049322304347826085,7.5001603333333335,0.00625,4.888578727272727,78.416667,18.958333,968.141667,0.1625
Arizona,Maricopa,2022-05-10,93,Moderate,0.2551661875,0.04621221739130435,13.665022,0.025500333333333333,2.8382541363636364,78.208333,18.333333,971.520833,0.570833
Arizona,Maricopa,2022-05-11,74,Moderate,0.2045309375,0.05107152173913043,10.427062000000001,0.0055555000000000005,4.885770681818181,76.291667,13.791667,972.775,0.409091
Arizona,Maricopa,2022-05-12,126,Unhealthy for Sensitive Groups,0.2120275,0.05292586956521739,14.448548,0,2.6061721363636363,71.909091,12.045455,975.773913,1.545833
Arizona,Maricopa,2022-05-13,119,Unhealthy for Sensitive Groups,0.30724175,0.04522508695652174,19.2256945,0.13194433333333333,2.2867670454545452,79.25,15.25,972.754167,1.783333
Arizona,Maricopa,2022-05-14,97,Moderate,0.3305824375,0.045792782608695654,18.245108833333333,0.09097233333333334,2.2106637727272727,84.958333,14.916667,971.133333,1.029167
Arizona,Maricopa,2022-05-15,101,Unhealthy for Sensitive Groups,0.3103568125,0.04682095652173913,14.6368055,0.0625,2.654166681818182,87.958333,13.541667,968.829167,1.291667
Arizona,Maricopa,2022-05-16,74,Moderate,0.2005294375,0.040283869565217394,13.478355666666667,0.12708350000000002,3.2017045454545454,90,11.375,967.804167,0.684211
Arizona,Maricopa,2022-05-17,84,Moderate,0.2097029375,0.04183891304347826,13.865530333333334,0.049805833333333334,2.7240530454545455,89.166667,14.541667,969.470833,0.354167
Arizona,Maricopa,2022-05-18,67,Moderate,0.190245125,0.04143473913043478,11.724599333333334,0.06666666666666667,2.7850095,88.791667,18.125,971.483333,0.65
Arizona,Maricopa,2022-05-19,67,Moderate,0.201791125,0.04492073913043478,13.115972333333334,0.06875,3.8369318636363636,87.166667,17.708333,967.491667,1.045833
Arizona,Maricopa,2022-05-21,54,Moderate,0.165908875,0.04125326086956522,5.1925,0.02777783333333333,3.6115529545454543,82.291667,26.5,969.470833,0.083333
Arizona,Maricopa,2022-05-22,64,Moderate,0.162552125,0.04068039130434783,8.2333334,0.016666666666666666,2.8484849545454547,84,20.916667,971.304167,0.108333
Arizona,Maricopa,2022-05-24,84,Moderate,0.1827375,0.048846521739130434,9.7633334,0.048719,3.791287863636364,87.291667,16.041667,967.079167,1.2
Arizona,Maricopa,2022-05-25,101,Unhealthy for Sensitive Groups,0.21076275,0.04826091304347826,12.397282666666667,0.098264,3.069886409090909,90.75,15.833333,968.525,0.925
Arizona,Maricopa,2022-05-26,101,Unhealthy for Sensitive Groups,0.224281125,0.04520982608695652,14.492129666666667,0.17152766666666666,2.8577651363636365,91.5,16.583333,970.029167,0.970833
Arizona,Maricopa,2022-05-27,67,Moderate,0.207962,0.03907421739130435,12.044444500000001,0.13194450000000002,3.267803,92.291667,16.958333,970.079167,0.825
Arizona,Maricopa,2022-05-30,71,Moderate,0.149401,0.04768782608695652,6.0819445000000005,0.12222216666666667,4.546401636363637,84.541667,20.541667,964.216667,0.1375
Arizona,Maricopa,2022-05-31,100,Moderate,0.219882375,0.050138416666666664,14.3208935,0.14108433333333334,2.9024455909090907,84.391304,18.608696,966.033333,0.354167
Arizona,Maricopa,2022-06-01,264,Very Unhealthy,0.27453325,0.05398520833333333,19.4227995,0.16527783333333335,2.497299181818182,85.875,17.541667,967.541667,0.75
Arizona,Maricopa,2022-06-02,261,Very Unhealthy,0.303082875,0.052352833333333335,19.5410225,0.21013883333333333,2.415814363636364,87.73913,16.869565,966.8,0.578947
Arizona,Maricopa,2022-06-03,234,Very Unhealthy,0.257096375,0.044844666666666665,13.3125,0.1069445,3.3761363636363635,90.083333,15.916667,966.575,0.62
Arizona,Maricopa,2022-06-04,232,Very Unhealthy,0.21996356250000001,0.04535295833333333,9.2618055,0.10277766666666667,2.790530409090909,89.708333,15.791667,967.6875,0.245833
Arizona,Maricopa,2022-06-05,219,Very Unhealthy,0.2099506875,0.037242625,6.825,0.11944450000000001,3.0107955,90.791667,21.5,966.716667,0.195833
Arizona,Maricopa,2022-06-06,220,Very Unhealthy,0.2325759375,0.037281875,10.687878666666666,0.1430555,2.9907197727272727,93.166667,20.708333,966.375,0.441667
Arizona,Maricopa,2022-06-07,71,Moderate,0.225251125,0.03853713043478261,10.969746333333333,0.16946166666666668,2.8803031363636364,95.083333,21.375,967.220833,0.608333
